a,b,pearson,spearman,agreement,near_clone
rl.neuro_evolution__novelty_search,technical.macd,-0.0330656077184552,-0.03315663739414792,0.46466165413533833,False
rl.neuro_evolution,rule.moving_average_crossover,-0.03216285048674826,-0.03195261497165444,0.46215538847117793,False
rl.neuro_evolution__novelty_search,technical.rsi,-0.03166328647149474,-0.03167308474131052,0.4581453634085213,False
rl.neuro_evolution__novelty_search,technical.trend_ma,-0.03137475848835954,-0.03154584485659099,0.4556390977443609,False
rule.signal_rolling,rule.turtle,0.03082626795619032,0.030826267956190388,0.519298245614035,False
rl.neuro_evolution__novelty_search,technical.donchian,-0.029213492807400526,-0.029145121562660414,0.45864661654135336,False
neural.gru,neural.vanilla_rnn,-0.028855214637711887,-0.0288552146377119,0.48972431077694234,False
rl.neuro_evolution__novelty_search,technical.bollinger,0.02781780365156091,0.02783048745809859,0.5082706766917293,False
neural.lstm,rl.policy_gradient,0.027713689053016195,0.02771283776848861,0.4917293233082707,False
pine.hl_ott,rl.policy_gradient,0.027418486142787534,0.027473179042408136,0.4917293233082707,False
neural.gru,rl.neuro_evolution__novelty_search,-0.02529555415738192,-0.025480583767002213,0.4741854636591479,False
rl.policy_gradient,technical.roc,-0.025283610404868862,-0.024873557275490378,0.4641604010025063,False
neural.vanilla_rnn,rule.signal_rolling,0.02522012498138616,0.025220124981386226,0.5172932330827068,False
pine.leledc,rl.neuro_evolution__novelty_search,0.023542879315891916,0.02356406769796003,0.5072681704260652,False
rl.neuro_evolution__novelty_search,rule.turtle,0.023426123621045892,0.023443773520221273,0.5067669172932331,False
rl.neuro_evolution__novelty_search,technical.roc,-0.023198297627574454,-0.022730826574279044,0.4581453634085213,False
pine.mavilim,rl.neuro_evolution__novelty_search,-0.02243433872812952,-0.02271696133404011,0.4631578947368421,False
pine.squeeze,rl.policy_gradient,-0.0221575215718941,-0.02216823111840972,0.46716791979949873,False
rl.neuro_evolution__novelty_search,technical.adx,-0.020967173167496255,-0.020851584794751323,0.28972431077694233,False
rl.neuro_evolution__novelty_search,technical.trend_slope,-0.0201977492726105,-0.02064248759104175,0.4616541353383459,False
neural.vanilla_rnn,technical.macd,0.019775982076524413,0.019775982076524423,0.5032581453634085,False
rl.neuro_evolution__novelty_search,rule.moving_average_crossover,-0.01902395574557222,-0.019026927244251614,0.46516290726817044,False
pine.wavetrend,rl.neuro_evolution__novelty_search,-0.0175207721467558,-0.017147610374015458,0.4957393483709273,False
rl.policy_gradient,technical.rsi,-0.017393727112827113,-0.017340197209221125,0.47017543859649125,False
pine.wavetrend,rule.moving_average_crossover,-0.016332548788372737,-0.01633254878837269,0.47017543859649125,False
pine.wavetrend,rl.neuro_evolution,0.0162865034721624,0.016398306590136684,0.5037593984962406,False
rl.policy_gradient,rule.signal_rolling,0.015073145981422434,0.015088592231297819,0.49122807017543857,False
technical.macd,technical.trend_ma,0.012856599342571317,0.012856599342571296,0.512280701754386,False
rl.policy_gradient,technical.adx,0.009754752653969552,0.010126087833403193,0.3087719298245614,False
pine.vix_fix,rl.neuro_evolution__novelty_search,0.00962837051370751,0.00979657351022605,0.5172932330827068,False
pine.supertrend,rl.policy_gradient,-0.009476600230894115,-0.00950778652811215,0.4756892230576441,False
neural.gru,rule.turtle,0.009361208480682174,0.009361208480682169,0.5077694235588972,False
pine.leledc,rule.signal_rolling,-0.00919512771299344,-0.009195127712993415,0.49974937343358394,False
neural.vanilla_rnn,rl.evolution_strategy,0.009147764774765275,0.010911364359999464,0.48370927318295737,False
rl.evolution_strategy,rl.policy_gradient,-0.008794255761702232,-0.009614200163111326,0.4681704260651629,False
rl.policy_gradient,technical.structure,-0.007419075659714784,-0.007567853058173705,0.4320802005012531,False
pine.supertrend,rl.neuro_evolution__novelty_search,-0.007336071018335164,-0.0074512083378657085,0.4741854636591479,False
rule.signal_rolling,technical.trend_slope,0.007251414370926174,0.007251414370926192,0.4992481203007519,False
neural.lstm,pine.wavetrend,0.004767317405000528,0.004767317405000534,0.47619047619047616,False
rl.neuro_evolution,rl.policy_gradient,-0.004356783362588604,-0.004129435314567551,0.48370927318295737,False
neural.gru,rl.neuro_evolution,0.004144324492754415,0.004243439573397521,0.48721804511278194,False
neural.lstm,rl.neuro_evolution__novelty_search,0.004036531565863856,0.004301693571213829,0.47518796992481205,False
neural.gru,rl.policy_gradient,-0.004001501218130795,-0.0040427388665013175,0.4817042606516291,False
rl.neuro_evolution__novelty_search,rule.signal_rolling,0.0033250907239933893,0.003280061415226506,0.48872180451127817,False
rl.neuro_evolution__novelty_search,technical.structure,-0.002866168543717486,-0.00472825131008122,0.42656641604010026,False
rl.policy_gradient,technical.donchian,0.0024201999147406153,0.002612960541281906,0.4791979949874687,False
pine.squeeze,rule.signal_rolling,0.0023856758173517985,0.002385675817351844,0.4967418546365915,False
pine.squeeze,rl.neuro_evolution__novelty_search,0.0022976046552967374,0.0024084451644721915,0.47218045112781953,False
pine.squeeze,technical.macd,-0.0018448506374966526,-0.0018448506374966341,0.5047619047619047,False
pine.squeeze,rl.neuro_evolution,-0.0018007360616013814,-0.0017834561105187683,0.47468671679197993,False
neural.vanilla_rnn,pine.vix_fix,0.0017476444338523722,0.0017476444338523983,0.5503759398496241,False
neural.vanilla_rnn,rl.neuro_evolution__novelty_search,0.000506420514009963,0.0008244278984523124,0.4982456140350877,False
