candidate,horizon,symbol,cutoff_at,matured_at,call,directional_correct,realised_return
ht2.vwap_reversion,5w,SLV,2024-02-23 00:00:00+00:00,2024-04-01 00:00:00+00:00,0.0,,0.08909008383156247
ht2.vwap_reversion,1d,SLV,2024-04-01 00:00:00+00:00,2024-04-02 00:00:00+00:00,0.0,,0.042869620125581376
ht2.vwap_reversion,1w,SLV,2024-04-01 00:00:00+00:00,2024-04-08 00:00:00+00:00,0.0,,0.11111106475773891
ht2.vwap_reversion,5w,SLV,2024-04-01 00:00:00+00:00,2024-05-06 00:00:00+00:00,0.0,,0.09667537294255002
ht2.vwap_reversion,1d,SLV,2024-05-06 00:00:00+00:00,2024-05-07 00:00:00+00:00,0.0,,-0.0059832317653055744
ht2.vwap_reversion,1w,SLV,2024-05-06 00:00:00+00:00,2024-05-13 00:00:00+00:00,0.0,,0.02911845038382821
ht2.vwap_reversion,5w,SLV,2024-05-06 00:00:00+00:00,2024-06-11 00:00:00+00:00,0.0,,0.06541680931839111
ht2.vwap_reversion,1d,SLV,2024-06-11 00:00:00+00:00,2024-06-12 00:00:00+00:00,0.0,,0.011980592030752968
ht2.vwap_reversion,1w,SLV,2024-06-11 00:00:00+00:00,2024-06-18 00:00:00+00:00,0.0,,0.00935979066151793
ht2.vwap_reversion,5w,SLV,2024-06-11 00:00:00+00:00,2024-07-18 00:00:00+00:00,0.0,,0.018345252536966505
ht2.vwap_reversion,1d,SLV,2024-07-18 00:00:00+00:00,2024-07-19 00:00:00+00:00,1.0,0.0,-0.01875000788884984
ht2.vwap_reversion,1w,SLV,2024-07-18 00:00:00+00:00,2024-07-25 00:00:00+00:00,1.0,0.0,-0.0658088553426166
ht2.vwap_reversion,5w,SLV,2024-07-18 00:00:00+00:00,2024-08-22 00:00:00+00:00,1.0,0.0,-0.029779461418054654
ht2.vwap_reversion,1d,SLV,2024-08-22 00:00:00+00:00,2024-08-23 00:00:00+00:00,0.0,,0.030693497234741685
ht2.vwap_reversion,1w,SLV,2024-08-22 00:00:00+00:00,2024-08-29 00:00:00+00:00,0.0,,0.01591512262249939
ht2.vwap_reversion,5w,SLV,2024-08-22 00:00:00+00:00,2024-09-27 00:00:00+00:00,0.0,,0.09359610753427994
ht2.vwap_reversion,1d,SLV,2024-09-27 00:00:00+00:00,2024-09-30 00:00:00+00:00,0.0,,-0.01559254169863189
ht2.vwap_reversion,1w,SLV,2024-09-27 00:00:00+00:00,2024-10-04 00:00:00+00:00,0.0,,0.017325016958615658
ht2.vwap_reversion,5w,SLV,2024-09-27 00:00:00+00:00,2024-11-01 00:00:00+00:00,0.0,,0.023562033638068636
ht2.vwap_reversion,1d,SLV,2024-11-01 00:00:00+00:00,2024-11-04 00:00:00+00:00,0.0,,0.0030466568195652854
ht2.vwap_reversion,1w,SLV,2024-11-01 00:00:00+00:00,2024-11-08 00:00:00+00:00,0.0,,-0.0358835931089575
ht2.vwap_reversion,5w,SLV,2024-11-01 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.0,,-0.018957391873222873
ht2.vwap_reversion,1d,SLV,2024-12-09 00:00:00+00:00,2024-12-10 00:00:00+00:00,0.0,,0.00034507346583145804
ht2.vwap_reversion,1w,SLV,2024-12-09 00:00:00+00:00,2024-12-16 00:00:00+00:00,0.0,,-0.040717747543646876
ht2.vwap_reversion,5w,SLV,2024-12-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,,-0.0324361159957578
ht2.vwap_reversion,1d,SLV,2025-01-16 00:00:00+00:00,2025-01-17 00:00:00+00:00,0.0,,-0.015335245760911165
ht2.vwap_reversion,1w,SLV,2025-01-16 00:00:00+00:00,2025-01-24 00:00:00+00:00,0.0,,-0.0046362718926747926
ht2.vwap_reversion,5w,SLV,2025-01-16 00:00:00+00:00,2025-02-24 00:00:00+00:00,0.0,,0.049928658089130495
ht2.vwap_reversion,1d,SLV,2025-02-24 00:00:00+00:00,2025-02-25 00:00:00+00:00,0.0,,-0.020720129051828184
ht2.vwap_reversion,1w,SLV,2025-02-24 00:00:00+00:00,2025-03-03 00:00:00+00:00,0.0,,-0.023437517715374723
ht2.vwap_reversion,5w,SLV,2025-02-24 00:00:00+00:00,2025-03-31 00:00:00+00:00,0.0,,0.05264942965158692
ht2.vwap_reversion,1d,SLV,2025-03-31 00:00:00+00:00,2025-04-01 00:00:00+00:00,0.0,,-0.011616670313340016
ht2.vwap_reversion,1w,SLV,2025-03-31 00:00:00+00:00,2025-04-07 00:00:00+00:00,0.0,,-0.12423363697659073
ht2.vwap_reversion,5w,SLV,2025-03-31 00:00:00+00:00,2025-05-06 00:00:00+00:00,0.0,,-0.024846739704764254
ht2.vwap_reversion,1d,SLV,2025-05-06 00:00:00+00:00,2025-05-07 00:00:00+00:00,0.0,,-0.024156173356156607
ht2.vwap_reversion,1w,SLV,2025-05-06 00:00:00+00:00,2025-05-13 00:00:00+00:00,0.0,,-0.009596261243148163
ht2.vwap_reversion,5w,SLV,2025-05-06 00:00:00+00:00,2025-06-11 00:00:00+00:00,0.0,,0.09033757483834726
ht2.vwap_reversion,1d,SLV,2025-06-11 00:00:00+00:00,2025-06-12 00:00:00+00:00,0.0,,0.0033384099485449514
ht2.vwap_reversion,1w,SLV,2025-06-11 00:00:00+00:00,2025-06-18 00:00:00+00:00,0.0,,0.00971167488360547
ht2.vwap_reversion,5w,SLV,2025-06-11 00:00:00+00:00,2025-07-18 00:00:00+00:00,0.0,,0.05037935687331441
ht2.vwap_reversion,1d,SLV,2025-07-18 00:00:00+00:00,2025-07-21 00:00:00+00:00,0.0,,0.021381041627263286
ht2.vwap_reversion,1w,SLV,2025-07-18 00:00:00+00:00,2025-07-25 00:00:00+00:00,0.0,,0.0014446471013811468
ht2.vwap_reversion,5w,SLV,2025-07-18 00:00:00+00:00,2025-08-22 00:00:00+00:00,0.0,,0.021092156294790554
ht2.vwap_reversion,1d,SLV,2025-08-22 00:00:00+00:00,2025-08-25 00:00:00+00:00,-1.0,1.0,-0.009054886628255598
ht2.vwap_reversion,1w,SLV,2025-08-22 00:00:00+00:00,2025-08-29 00:00:00+00:00,-1.0,0.0,0.02405202236703574
ht2.vwap_reversion,5w,SLV,2025-08-22 00:00:00+00:00,2025-09-29 00:00:00+00:00,-1.0,0.0,0.2026032772070545
ht2.vwap_reversion,1d,SLV,2025-09-29 00:00:00+00:00,2025-09-30 00:00:00+00:00,0.0,,-0.003058848661534941
ht2.vwap_reversion,1w,SLV,2025-09-29 00:00:00+00:00,2025-10-06 00:00:00+00:00,0.0,,0.03670591466567097
ht2.vwap_reversion,5w,SLV,2025-09-29 00:00:00+00:00,2025-11-03 00:00:00+00:00,0.0,,0.02964701933019298
ht2.vwap_reversion,1d,SLV,2025-11-03 00:00:00+00:00,2025-11-04 00:00:00+00:00,0.0,,-0.023308882134131403
ht2.vwap_reversion,1w,SLV,2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,0.0,,0.046389457766391695
ht2.vwap_reversion,5w,SLV,2025-11-03 00:00:00+00:00,2025-12-09 00:00:00+00:00,0.0,,0.2607404087078662
ht2.vwap_reversion,1d,SLV,2025-12-09 00:00:00+00:00,2025-12-10 00:00:00+00:00,0.0,,0.01631324190229
ht2.vwap_reversion,1w,SLV,2025-12-09 00:00:00+00:00,2025-12-16 00:00:00+00:00,0.0,,0.046402056520857604
ht2.vwap_reversion,5w,SLV,2025-12-09 00:00:00+00:00,2026-01-15 00:00:00+00:00,0.0,,0.5102411176392658
ht2.vwap_reversion,1d,SLV,2026-01-15 00:00:00+00:00,2026-01-16 00:00:00+00:00,0.0,,-0.027604453434733833
ht2.vwap_reversion,1w,SLV,2026-01-15 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.0,,0.11509846378313027
ht2.vwap_reversion,5w,SLV,2026-01-15 00:00:00+00:00,2026-02-23 00:00:00+00:00,0.0,,-0.03300528096582345
ht2.vwap_reversion,1d,SLV,2026-02-23 00:00:00+00:00,2026-02-24 00:00:00+00:00,0.0,,-0.018493209251746467
ht2.vwap_reversion,1w,SLV,2026-02-23 00:00:00+00:00,2026-03-02 00:00:00+00:00,0.0,,0.012411567627997
ht2.vwap_reversion,5w,SLV,2026-02-23 00:00:00+00:00,2026-03-30 00:00:00+00:00,0.0,,-0.21161721858807248
ht2.vwap_reversion,1d,SLV,2026-03-30 00:00:00+00:00,2026-03-31 00:00:00+00:00,0.0,,0.07273298014153418
ht2.vwap_reversion,1w,SLV,2026-03-30 00:00:00+00:00,2026-04-07 00:00:00+00:00,0.0,,0.038098267729889335
ht2.vwap_reversion,5w,SLV,2026-03-30 00:00:00+00:00,2026-05-05 00:00:00+00:00,0.0,,0.0376259947594757
ht2.vwap_reversion,1d,SLV,2026-05-05 00:00:00+00:00,2026-05-06 00:00:00+00:00,0.0,,0.0640266022885172
ht2.vwap_reversion,1w,SLV,2026-05-05 00:00:00+00:00,2026-05-12 00:00:00+00:00,0.0,,0.19177664523352123
ht2.vwap_reversion,5w,SLV,2026-05-05 00:00:00+00:00,2026-06-10 00:00:00+00:00,0.0,,-0.12517073822346125
ht2.vwap_reversion,1d,SLV,2026-06-10 00:00:00+00:00,2026-06-11 00:00:00+00:00,0.0,,0.05480402108523319
ht2.vwap_reversion,1w,SLV,2026-06-10 00:00:00+00:00,2026-06-17 00:00:00+00:00,0.0,,0.05116199741148386
ht2.vwap_reversion,5w,SLV,2026-06-10 00:00:00+00:00,2026-07-17 00:00:00+00:00,0.0,,-0.11932017145893237
ht2.vwap_reversion,1d,SLV,2026-07-17 00:00:00+00:00,2026-07-20 00:00:00+00:00,0.0,,0.0039385736066812616
ht2.vwap_reversion,1w,SLV,2026-07-17 00:00:00+00:00,2026-07-24 00:00:00+00:00,0.0,,0.035643982213503955
ht2.vwap_reversion,5w,SLV,2026-07-17 00:00:00+00:00,2026-08-21 00:00:00+00:00,0.0,,0.23513199543979124
ht2.vwap_reversion,1d,SPY,2017-11-16 00:00:00+00:00,2017-11-17 00:00:00+00:00,0.0,,-0.002938626062113814
ht2.vwap_reversion,1w,SPY,2017-11-16 00:00:00+00:00,2017-11-24 00:00:00+00:00,0.0,,0.006728179014428237
ht2.vwap_reversion,5w,SPY,2017-11-16 00:00:00+00:00,2017-12-22 00:00:00+00:00,0.0,,0.0396617584187684
ht2.vwap_reversion,1d,SPY,2017-12-22 00:00:00+00:00,2017-12-26 00:00:00+00:00,0.0,,-0.0011958933933094995
ht2.vwap_reversion,1w,SPY,2017-12-22 00:00:00+00:00,2018-01-02 00:00:00+00:00,0.0,,0.004710543899540509
ht2.vwap_reversion,5w,SPY,2017-12-22 00:00:00+00:00,2018-01-31 00:00:00+00:00,0.0,,0.053792592088209634
ht2.vwap_reversion,1d,SPY,2018-01-31 00:00:00+00:00,2018-02-01 00:00:00+00:00,0.0,,-0.001135093655399877
ht2.vwap_reversion,1w,SPY,2018-01-31 00:00:00+00:00,2018-02-07 00:00:00+00:00,0.0,,-0.05047868151072399
ht2.vwap_reversion,5w,SPY,2018-01-31 00:00:00+00:00,2018-03-08 00:00:00+00:00,0.0,,-0.027669279704463756
ht2.vwap_reversion,1d,SPY,2018-03-08 00:00:00+00:00,2018-03-09 00:00:00+00:00,0.0,,0.01740235989996264
ht2.vwap_reversion,1w,SPY,2018-03-08 00:00:00+00:00,2018-03-15 00:00:00+00:00,0.0,,0.0032836065074799414
ht2.vwap_reversion,5w,SPY,2018-03-08 00:00:00+00:00,2018-04-13 00:00:00+00:00,0.0,,-0.028778084686521876
ht2.vwap_reversion,1d,SPY,2018-04-13 00:00:00+00:00,2018-04-16 00:00:00+00:00,0.0,,0.008221946191400598
ht2.vwap_reversion,1w,SPY,2018-04-13 00:00:00+00:00,2018-04-20 00:00:00+00:00,0.0,,0.005506346985977073
ht2.vwap_reversion,5w,SPY,2018-04-13 00:00:00+00:00,2018-05-18 00:00:00+00:00,0.0,,0.023307222848822917
ht2.vwap_reversion,1d,SPY,2018-05-18 00:00:00+00:00,2018-05-21 00:00:00+00:00,0.0,,0.007518834890354764
ht2.vwap_reversion,1w,SPY,2018-05-18 00:00:00+00:00,2018-05-25 00:00:00+00:00,0.0,,0.003022144785535419
ht2.vwap_reversion,5w,SPY,2018-05-18 00:00:00+00:00,2018-06-25 00:00:00+00:00,0.0,,0.0032689976192643577
ht2.vwap_reversion,1d,SPY,2018-06-25 00:00:00+00:00,2018-06-26 00:00:00+00:00,1.0,1.0,0.002214182136433429
ht2.vwap_reversion,1w,SPY,2018-06-25 00:00:00+00:00,2018-07-02 00:00:00+00:00,1.0,1.0,0.003173256174965333
ht2.vwap_reversion,5w,SPY,2018-06-25 00:00:00+00:00,2018-07-31 00:00:00+00:00,1.0,1.0,0.03811812134178516
ht2.vwap_reversion,1d,SPY,2018-07-31 00:00:00+00:00,2018-08-01 00:00:00+00:00,0.0,,-0.0016709209521331703
ht2.vwap_reversion,1w,SPY,2018-07-31 00:00:00+00:00,2018-08-07 00:00:00+00:00,0.0,,0.015107022009158477
ht2.vwap_reversion,5w,SPY,2018-07-31 00:00:00+00:00,2018-09-05 00:00:00+00:00,0.0,,0.02736999884586644
ht2.vwap_reversion,1d,SPY,2018-09-05 00:00:00+00:00,2018-09-06 00:00:00+00:00,0.0,,-0.0030101871607405295
ht2.vwap_reversion,1w,SPY,2018-09-05 00:00:00+00:00,2018-09-12 00:00:00+00:00,0.0,,0.00031131642664306014
ht2.vwap_reversion,5w,SPY,2018-09-05 00:00:00+00:00,2018-10-10 00:00:00+00:00,0.0,,-0.03276532346438599
ht2.vwap_reversion,1d,SPY,2018-10-10 00:00:00+00:00,2018-10-11 00:00:00+00:00,1.0,0.0,-0.02202651835065428
ht2.vwap_reversion,1w,SPY,2018-10-10 00:00:00+00:00,2018-10-17 00:00:00+00:00,1.0,1.0,0.007725436187906887
ht2.vwap_reversion,5w,SPY,2018-10-10 00:00:00+00:00,2018-11-14 00:00:00+00:00,1.0,0.0,-0.029105455693221427
ht2.vwap_reversion,1d,SPY,2018-11-14 00:00:00+00:00,2018-11-15 00:00:00+00:00,0.0,,0.01043660035301075
ht2.vwap_reversion,1w,SPY,2018-11-14 00:00:00+00:00,2018-11-21 00:00:00+00:00,0.0,,-0.019170753568427568
ht2.vwap_reversion,5w,SPY,2018-11-14 00:00:00+00:00,2018-12-21 00:00:00+00:00,0.0,,-0.10397626682525352
ht2.vwap_reversion,1d,SPY,2018-12-21 00:00:00+00:00,2018-12-24 00:00:00+00:00,0.0,,-0.02642294311572324
ht2.vwap_reversion,1w,SPY,2018-12-21 00:00:00+00:00,2018-12-31 00:00:00+00:00,0.0,,0.03830497290094459
ht2.vwap_reversion,5w,SPY,2018-12-21 00:00:00+00:00,2019-01-30 00:00:00+00:00,0.0,,0.11167445531543563
ht2.vwap_reversion,1d,SPY,2019-01-30 00:00:00+00:00,2019-01-31 00:00:00+00:00,-1.0,0.0,0.008782172107752562
ht2.vwap_reversion,1w,SPY,2019-01-30 00:00:00+00:00,2019-02-06 00:00:00+00:00,-1.0,0.0,0.019283742693130268
ht2.vwap_reversion,5w,SPY,2019-01-30 00:00:00+00:00,2019-03-07 00:00:00+00:00,-1.0,0.0,0.027767204933009326
ht2.vwap_reversion,1d,SPY,2019-03-07 00:00:00+00:00,2019-03-08 00:00:00+00:00,1.0,0.0,-0.002000054580209909
ht2.vwap_reversion,1w,SPY,2019-03-07 00:00:00+00:00,2019-03-14 00:00:00+00:00,1.0,1.0,0.02236300057185181
ht2.vwap_reversion,5w,SPY,2019-03-07 00:00:00+00:00,2019-04-11 00:00:00+00:00,1.0,1.0,0.05261420598819333
ht2.vwap_reversion,1d,SPY,2019-04-11 00:00:00+00:00,2019-04-12 00:00:00+00:00,0.0,,0.006766339672679145
ht2.vwap_reversion,1w,SPY,2019-04-11 00:00:00+00:00,2019-04-18 00:00:00+00:00,0.0,,0.006280344500340984
ht2.vwap_reversion,5w,SPY,2019-04-11 00:00:00+00:00,2019-05-17 00:00:00+00:00,0.0,,-0.008222911042731873
ht2.vwap_reversion,1d,SPY,2019-05-17 00:00:00+00:00,2019-05-20 00:00:00+00:00,0.0,,-0.00661218331387825
ht2.vwap_reversion,1w,SPY,2019-05-17 00:00:00+00:00,2019-05-24 00:00:00+00:00,0.0,,-0.010705207663965766
ht2.vwap_reversion,5w,SPY,2019-05-17 00:00:00+00:00,2019-06-24 00:00:00+00:00,0.0,,0.032284351152294555
ht2.vwap_reversion,1d,SPY,2019-06-24 00:00:00+00:00,2019-06-25 00:00:00+00:00,0.0,,-0.009807880329747887
ht2.vwap_reversion,1w,SPY,2019-06-24 00:00:00+00:00,2019-07-01 00:00:00+00:00,0.0,,0.0068792254160696675
ht2.vwap_reversion,5w,SPY,2019-06-24 00:00:00+00:00,2019-07-30 00:00:00+00:00,0.0,,0.024111130269950154
ht2.vwap_reversion,1d,SPY,2019-07-30 00:00:00+00:00,2019-07-31 00:00:00+00:00,0.0,,-0.01094033836292696
ht2.vwap_reversion,1w,SPY,2019-07-30 00:00:00+00:00,2019-08-06 00:00:00+00:00,0.0,,-0.042963338284024655
ht2.vwap_reversion,5w,SPY,2019-07-30 00:00:00+00:00,2019-09-04 00:00:00+00:00,0.0,,-0.022213257976723577
ht2.vwap_reversion,1d,SPY,2019-09-04 00:00:00+00:00,2019-09-05 00:00:00+00:00,0.0,,0.012855423699063007
ht2.vwap_reversion,1w,SPY,2019-09-04 00:00:00+00:00,2019-09-11 00:00:00+00:00,0.0,,0.02111951790925426
ht2.vwap_reversion,5w,SPY,2019-09-04 00:00:00+00:00,2019-10-09 00:00:00+00:00,0.0,,-0.004846288399450005
ht2.vwap_reversion,1d,SPY,2019-10-09 00:00:00+00:00,2019-10-10 00:00:00+00:00,0.0,,0.006763670949343048
ht2.vwap_reversion,1w,SPY,2019-10-09 00:00:00+00:00,2019-10-16 00:00:00+00:00,0.0,,0.024479279348793126
ht2.vwap_reversion,5w,SPY,2019-10-09 00:00:00+00:00,2019-11-13 00:00:00+00:00,0.0,,0.06121494727963661
ht2.vwap_reversion,1d,SPY,2019-11-13 00:00:00+00:00,2019-11-14 00:00:00+00:00,0.0,,0.0014557152989211897
ht2.vwap_reversion,1w,SPY,2019-11-13 00:00:00+00:00,2019-11-20 00:00:00+00:00,0.0,,0.005402604221770302
ht2.vwap_reversion,5w,SPY,2019-11-13 00:00:00+00:00,2019-12-19 00:00:00+00:00,0.0,,0.03817535546055417
ht2.vwap_reversion,1d,SPY,2019-12-19 00:00:00+00:00,2019-12-20 00:00:00+00:00,0.0,,0.004384165086839253
ht2.vwap_reversion,1w,SPY,2019-12-19 00:00:00+00:00,2019-12-27 00:00:00+00:00,0.0,,0.011054353120719007
ht2.vwap_reversion,5w,SPY,2019-12-19 00:00:00+00:00,2020-01-28 00:00:00+00:00,0.0,,0.023674554375452628
ht2.vwap_reversion,1d,SPY,2020-01-28 00:00:00+00:00,2020-01-29 00:00:00+00:00,0.0,,-0.0008260129874027022
ht2.vwap_reversion,1w,SPY,2020-01-28 00:00:00+00:00,2020-02-04 00:00:00+00:00,0.0,,0.006638317641476377
ht2.vwap_reversion,5w,SPY,2020-01-28 00:00:00+00:00,2020-03-04 00:00:00+00:00,0.0,,-0.04291969627712411
ht2.vwap_reversion,1d,SPY,2020-03-04 00:00:00+00:00,2020-03-05 00:00:00+00:00,0.0,,-0.033241691476601054
ht2.vwap_reversion,1w,SPY,2020-03-04 00:00:00+00:00,2020-03-11 00:00:00+00:00,0.0,,-0.12305848730902447
ht2.vwap_reversion,5w,SPY,2020-03-04 00:00:00+00:00,2020-04-08 00:00:00+00:00,0.0,,-0.11896258750003075
ht2.vwap_reversion,1d,SPY,2020-04-08 00:00:00+00:00,2020-04-09 00:00:00+00:00,0.0,,0.015217586699445063
ht2.vwap_reversion,1w,SPY,2020-04-08 00:00:00+00:00,2020-04-16 00:00:00+00:00,0.0,,0.018501610583697037
ht2.vwap_reversion,5w,SPY,2020-04-08 00:00:00+00:00,2020-05-14 00:00:00+00:00,0.0,,0.0399226774071304
ht2.vwap_reversion,1d,SPY,2020-05-14 00:00:00+00:00,2020-05-15 00:00:00+00:00,0.0,,0.004596970820716528
ht2.vwap_reversion,1w,SPY,2020-05-14 00:00:00+00:00,2020-05-21 00:00:00+00:00,0.0,,0.03477593592412753
ht2.vwap_reversion,5w,SPY,2020-05-14 00:00:00+00:00,2020-06-19 00:00:00+00:00,0.0,,0.08782786179187019
ht2.vwap_reversion,1d,SPY,2020-06-19 00:00:00+00:00,2020-06-22 00:00:00+00:00,0.0,,0.006414862949490452
ht2.vwap_reversion,1w,SPY,2020-06-19 00:00:00+00:00,2020-06-26 00:00:00+00:00,0.0,,-0.02783216907854824
ht2.vwap_reversion,5w,SPY,2020-06-19 00:00:00+00:00,2020-07-27 00:00:00+00:00,0.0,,0.04723909972027185
ht2.vwap_reversion,1d,SPY,2020-07-27 00:00:00+00:00,2020-07-28 00:00:00+00:00,0.0,,-0.006342239159010443
ht2.vwap_reversion,1w,SPY,2020-07-27 00:00:00+00:00,2020-08-03 00:00:00+00:00,0.0,,0.017233030537379124
ht2.vwap_reversion,5w,SPY,2020-07-27 00:00:00+00:00,2020-08-31 00:00:00+00:00,0.0,,0.08071888552934992
ht2.vwap_reversion,1d,SPY,2020-08-31 00:00:00+00:00,2020-09-01 00:00:00+00:00,0.0,,0.00941859453558136
ht2.vwap_reversion,1w,SPY,2020-08-31 00:00:00+00:00,2020-09-08 00:00:00+00:00,0.0,,-0.04609078663350963
ht2.vwap_reversion,5w,SPY,2020-08-31 00:00:00+00:00,2020-10-06 00:00:00+00:00,0.0,,-0.0373284892443827
ht2.vwap_reversion,1d,SPY,2020-10-06 00:00:00+00:00,2020-10-07 00:00:00+00:00,0.0,,0.017406589360766445
ht2.vwap_reversion,1w,SPY,2020-10-06 00:00:00+00:00,2020-10-13 00:00:00+00:00,0.0,,0.045382404831781464
ht2.vwap_reversion,5w,SPY,2020-10-06 00:00:00+00:00,2020-11-10 00:00:00+00:00,0.0,,0.05705663446063802
ht2.vwap_reversion,1d,SPY,2020-11-10 00:00:00+00:00,2020-11-11 00:00:00+00:00,0.0,,0.0074286390850288875
ht2.vwap_reversion,1w,SPY,2020-11-10 00:00:00+00:00,2020-11-17 00:00:00+00:00,0.0,,0.018585441981790796
ht2.vwap_reversion,5w,SPY,2020-11-10 00:00:00+00:00,2020-12-16 00:00:00+00:00,0.0,,0.045560138200301026
ht2.vwap_reversion,1d,SPY,2020-12-16 00:00:00+00:00,2020-12-17 00:00:00+00:00,0.0,,0.005591717424603626
ht2.vwap_reversion,1w,SPY,2020-12-16 00:00:00+00:00,2020-12-23 00:00:00+00:00,0.0,,-0.0027916679558444013
ht2.vwap_reversion,5w,SPY,2020-12-16 00:00:00+00:00,2021-01-25 00:00:00+00:00,0.0,,0.042840854953549945
ht2.vwap_reversion,1d,SPY,2021-01-25 00:00:00+00:00,2021-01-26 00:00:00+00:00,0.0,,-0.0015606689201587143
ht2.vwap_reversion,1w,SPY,2021-01-25 00:00:00+00:00,2021-02-01 00:00:00+00:00,0.0,,-0.02122836349247148
ht2.vwap_reversion,5w,SPY,2021-01-25 00:00:00+00:00,2021-03-02 00:00:00+00:00,0.0,,0.00559337311230701
ht2.vwap_reversion,1d,SPY,2021-03-02 00:00:00+00:00,2021-03-03 00:00:00+00:00,0.0,,-0.013245677849687443
ht2.vwap_reversion,1w,SPY,2021-03-02 00:00:00+00:00,2021-03-09 00:00:00+00:00,0.0,,0.0016298723140564242
ht2.vwap_reversion,5w,SPY,2021-03-02 00:00:00+00:00,2021-04-07 00:00:00+00:00,0.0,,0.05531541247528704
ht2.vwap_reversion,1d,SPY,2021-04-07 00:00:00+00:00,2021-04-08 00:00:00+00:00,0.0,,0.004746845514252751
ht2.vwap_reversion,1w,SPY,2021-04-07 00:00:00+00:00,2021-04-14 00:00:00+00:00,0.0,,0.011953001105174721
ht2.vwap_reversion,5w,SPY,2021-04-07 00:00:00+00:00,2021-05-12 00:00:00+00:00,0.0,,-0.002902201817314265
ht2.vwap_reversion,1d,SPY,2021-05-12 00:00:00+00:00,2021-05-13 00:00:00+00:00,1.0,1.0,0.012012598995280177
ht2.vwap_reversion,1w,SPY,2021-05-12 00:00:00+00:00,2021-05-19 00:00:00+00:00,1.0,1.0,0.013443157053522059
ht2.vwap_reversion,5w,SPY,2021-05-12 00:00:00+00:00,2021-06-17 00:00:00+00:00,1.0,1.0,0.04084750706834961
ht2.vwap_reversion,1d,SPY,2021-06-17 00:00:00+00:00,2021-06-18 00:00:00+00:00,0.0,,-0.01349038304331418
ht2.vwap_reversion,1w,SPY,2021-06-17 00:00:00+00:00,2021-06-24 00:00:00+00:00,0.0,,0.010713679621510597
ht2.vwap_reversion,5w,SPY,2021-06-17 00:00:00+00:00,2021-07-23 00:00:00+00:00,0.0,,0.045996918586624025
ht2.vwap_reversion,1d,SPY,2021-07-23 00:00:00+00:00,2021-07-26 00:00:00+00:00,0.0,,0.002454727554854985
ht2.vwap_reversion,1w,SPY,2021-07-23 00:00:00+00:00,2021-07-30 00:00:00+00:00,0.0,,-0.003250357940899673
ht2.vwap_reversion,5w,SPY,2021-07-23 00:00:00+00:00,2021-08-27 00:00:00+00:00,0.0,,0.02343502583163981
ht2.vwap_reversion,1d,SPY,2021-08-27 00:00:00+00:00,2021-08-30 00:00:00+00:00,0.0,,0.004397670172489043
ht2.vwap_reversion,1w,SPY,2021-08-27 00:00:00+00:00,2021-09-03 00:00:00+00:00,0.0,,0.006285286750706831
ht2.vwap_reversion,5w,SPY,2021-08-27 00:00:00+00:00,2021-10-04 00:00:00+00:00,0.0,,-0.044945710627196434
ht2.vwap_reversion,1d,SPY,2021-10-04 00:00:00+00:00,2021-10-05 00:00:00+00:00,0.0,,0.010405119375530347
ht2.vwap_reversion,1w,SPY,2021-10-04 00:00:00+00:00,2021-10-11 00:00:00+00:00,0.0,,0.014114502556080932
ht2.vwap_reversion,5w,SPY,2021-10-04 00:00:00+00:00,2021-11-08 00:00:00+00:00,0.0,,0.09399498465212441
ht2.vwap_reversion,1d,SPY,2021-11-08 00:00:00+00:00,2021-11-09 00:00:00+00:00,0.0,,-0.003305581716791073
ht2.vwap_reversion,1w,SPY,2021-11-08 00:00:00+00:00,2021-11-15 00:00:00+00:00,0.0,,-0.003198623156674074
ht2.vwap_reversion,5w,SPY,2021-11-08 00:00:00+00:00,2021-12-14 00:00:00+00:00,0.0,,-0.011878091673272584
ht2.vwap_reversion,1d,SPY,2021-12-14 00:00:00+00:00,2021-12-15 00:00:00+00:00,0.0,,0.015625179997409422
ht2.vwap_reversion,1w,SPY,2021-12-14 00:00:00+00:00,2021-12-21 00:00:00+00:00,0.0,,0.002863521714466133
ht2.vwap_reversion,5w,SPY,2021-12-14 00:00:00+00:00,2022-01-20 00:00:00+00:00,0.0,,-0.032459521128921254
ht2.vwap_reversion,1d,SPY,2022-01-20 00:00:00+00:00,2022-01-21 00:00:00+00:00,0.0,,-0.019630669253529742
ht2.vwap_reversion,1w,SPY,2022-01-20 00:00:00+00:00,2022-01-27 00:00:00+00:00,0.0,,-0.034717485109129864
ht2.vwap_reversion,5w,SPY,2022-01-20 00:00:00+00:00,2022-02-25 00:00:00+00:00,0.0,,-0.020145471842599738
ht2.vwap_reversion,1d,SPY,2022-02-25 00:00:00+00:00,2022-02-28 00:00:00+00:00,0.0,,-0.0025585467999493794
ht2.vwap_reversion,1w,SPY,2022-02-25 00:00:00+00:00,2022-03-04 00:00:00+00:00,0.0,,-0.012746796926424553
ht2.vwap_reversion,5w,SPY,2022-02-25 00:00:00+00:00,2022-04-01 00:00:00+00:00,0.0,,0.03786859685357724
